text,chapter,verse,unitId,content,morphologyId,en
1John,3,24,1493,τοῦ,16,
1John,3,24,1494,πνεύματος,391,
1John,3,24,1495,οὗ,392,
1John,3,24,1496,ἡμῖν,33,
1John,3,24,1497,ἔδωκεν,390,
1John,3,24,1498,.,0,
1John,4,1,1499,1,0,
1John,4,1,1500,Ἀγαπητοί,156,
1John,4,1,1501,",",0,
1John,4,1,1502,μὴ,111,
1John,4,1,1503,παντὶ,393,
1John,4,1,1504,πνεύματι,394,
1John,4,1,1505,πιστεύετε,395,
1John,4,1,1506,",",0,
1John,4,1,1507,ἀλλὰ,126,
1John,4,1,1508,δοκιμάζετε,396,
1John,4,1,1509,τὰ,207,
1John,4,1,1510,πνεύματα,397,
1John,4,1,1511,εἰ,235,
1John,4,1,1512,ἐκ,216,
1John,4,1,1513,τοῦ,16,
1John,4,1,1514,θεοῦ,147,
1John,4,1,1515,ἐστιν,63,
1John,4,1,1516,",",0,
1John,4,1,1517,ὅτι,59,
1John,4,1,1518,πολλοὶ,229,
1John,4,1,1519,ψευδοπροφῆται,398,
1John,4,1,1520,ἐξεληλύθασιν,399,
1John,4,1,1521,εἰς,221,
1John,4,1,1522,τὸν,31,
1John,4,1,1523,κόσμον,205,
1John,4,1,1524,.,0,
1John,4,2,1525,2,0,
1John,4,2,1526,ἐν,65,
1John,4,2,1527,τούτῳ,129,
1John,4,2,1528,γινώσκετε,283,
1John,4,2,1529,τὸ,85,
1John,4,2,1530,πνεῦμα,400,
1John,4,2,1531,τοῦ,16,
1John,4,2,1532,θεοῦ,147,
1John,4,2,1533,·,0,
1John,4,2,1534,πᾶν,210,
1John,4,2,1535,πνεῦμα,400,
1John,4,2,1536,ὃ,1,
1John,4,2,1537,ὁμολογεῖ,401,
1John,4,2,1538,Ἰησοῦν,117,
1John,4,2,1539,Χριστὸν,118,
1John,4,2,1540,ἐν,65,
1John,4,2,1541,σαρκὶ,402,
1John,4,2,1542,ἐληλυθότα,403,
1John,4,2,1543,ἐκ,216,
1John,4,2,1544,τοῦ,16,
1John,4,2,1545,θεοῦ,147,
1John,4,2,1546,ἐστιν,63,
1John,4,2,1547,",",0,
1John,4,3,1548,3,0,
1John,4,3,1549,καὶ,11,
1John,4,3,1550,πᾶν,210,
1John,4,3,1551,πνεῦμα,400,
1John,4,3,1552,ὃ,1,
1John,4,3,1553,μὴ,111,
1John,4,3,1554,ὁμολογεῖ,401,
1John,4,3,1555,τὸν,31,
1John,4,3,1556,Ἰησοῦν,117,
1John,4,3,1557,ἐκ,216,
1John,4,3,1558,τοῦ,16,
1John,4,3,1559,θεοῦ,147,
1John,4,3,1560,οὐκ,67,
1John,4,3,1561,ἔστιν,54,
1John,4,3,1562,·,0,
1John,4,3,1563,καὶ,11,
1John,4,3,1564,τοῦτό,404,
1John,4,3,1565,ἐστιν,63,
1John,4,3,1566,τὸ,85,
1John,4,3,1567,τοῦ,16,
1John,4,3,1568,ἀντιχρίστου,405,
1John,4,3,1569,",",0,
1John,4,3,1570,ὃ,1,
1John,4,3,1571,ἀκηκόατε,406,
1John,4,3,1572,ὅτι,59,
1John,4,3,1573,ἔρχεται,226,
1John,4,3,1574,",",0,
1John,4,3,1575,καὶ,11,
1John,4,3,1576,νῦν,227,
1John,4,3,1577,ἐν,65,
1John,4,3,1578,τῷ,73,
1John,4,3,1579,κόσμῳ,208,
1John,4,3,1580,ἐστὶν,178,
1John,4,3,1581,ἤδη,171,
1John,4,3,1582,.,0,
1John,4,4,1583,4,0,
1John,4,4,1584,ὑμεῖς,35,
1John,4,4,1585,ἐκ,216,
1John,4,4,1586,τοῦ,16,
1John,4,4,1587,θεοῦ,147,
1John,4,4,1588,ἐστε,203,
1John,4,4,1589,",",0,
1John,4,4,1590,τεκνία,108,
1John,4,4,1591,",",0,
1John,4,4,1592,καὶ,11,
1John,4,4,1593,νενικήκατε,198,
1John,4,4,1594,αὐτούς,407,
1John,4,4,1595,",",0,
1John,4,4,1596,ὅτι,59,
1John,4,4,1597,μείζων,379,
1John,4,4,1598,ἐστὶν,178,
1John,4,4,1599,ὁ,60,
1John,4,4,1600,ἐν,65,
1John,4,4,1601,ὑμῖν,25,
1John,4,4,1602,ἢ,408,
1John,4,4,1603,ὁ,60,
1John,4,4,1604,ἐν,65,
1John,4,4,1605,τῷ,73,
1John,4,4,1606,κόσμῳ,208,
1John,4,4,1607,·,0,
1John,4,5,1608,5,0,
1John,4,5,1609,αὐτοὶ,409,
1John,4,5,1610,ἐκ,216,
1John,4,5,1611,τοῦ,16,
1John,4,5,1612,κόσμου,128,
1John,4,5,1613,εἰσίν,410,
1John,4,5,1614,·,0,
1John,4,5,1615,διὰ,193,
1John,4,5,1616,τοῦτο,294,
1John,4,5,1617,ἐκ,216,
1John,4,5,1618,τοῦ,16,
1John,4,5,1619,κόσμου,128,
1John,4,5,1620,λαλοῦσιν,411,
1John,4,5,1621,καὶ,11,
1John,4,5,1622,ὁ,60,
1John,4,5,1623,κόσμος,218,
1John,4,5,1624,αὐτῶν,412,
1John,4,5,1625,ἀκούει,413,
1John,4,5,1626,.,0,
1John,4,6,1627,6,0,
1John,4,6,1628,ἡμεῖς,50,
1John,4,6,1629,ἐκ,216,
1John,4,6,1630,τοῦ,16,
1John,4,6,1631,θεοῦ,147,
1John,4,6,1632,ἐσμεν,149,
1John,4,6,1633,·,0,
1John,4,6,1634,ὁ,60,
1John,4,6,1635,γινώσκων,414,
1John,4,6,1636,τὸν,31,
1John,4,6,1637,θεὸν,415,
1John,4,6,1638,ἀκούει,413,
1John,4,6,1639,ἡμῶν,9,
1John,4,6,1640,",",0,
1John,4,6,1641,ὃς,140,
1John,4,6,1642,οὐκ,67,
1John,4,6,1643,ἔστιν,54,
1John,4,6,1644,ἐκ,216,
1John,4,6,1645,τοῦ,16,
1John,4,6,1646,θεοῦ,147,
1John,4,6,1647,οὐκ,67,
1John,4,6,1648,ἀκούει,413,
1John,4,6,1649,ἡμῶν,9,
1John,4,6,1650,.,0,
1John,4,6,1651,ἐκ,216,
1John,4,6,1652,τούτου,416,
1John,4,6,1653,γινώσκομεν,130,
1John,4,6,1654,τὸ,85,
1John,4,6,1655,πνεῦμα,400,
1John,4,6,1656,τῆς,18,
1John,4,6,1657,ἀληθείας,247,
1John,4,6,1658,καὶ,11,
1John,4,6,1659,τὸ,85,
1John,4,6,1660,πνεῦμα,400,
1John,4,6,1661,τῆς,18,
1John,4,6,1662,πλάνης,417,
1John,4,6,1663,.,0,
1John,4,7,1664,7,0,
1John,4,7,1665,Ἀγαπητοί,156,
1John,4,7,1666,",",0,
1John,4,7,1667,ἀγαπῶμεν,333,
1John,4,7,1668,ἀλλήλους,334,
1John,4,7,1669,",",0,
1John,4,7,1670,ὅτι,59,
1John,4,7,1671,ἡ,20,
1John,4,7,1672,ἀγάπη,146,
1John,4,7,1673,ἐκ,216,
1John,4,7,1674,τοῦ,16,
1John,4,7,1675,θεοῦ,147,
1John,4,7,1676,ἐστιν,63,
1John,4,7,1677,",",0,
1John,4,7,1678,καὶ,11,
1John,4,7,1679,πᾶς,254,
1John,4,7,1680,ὁ,60,
1John,4,7,1681,ἀγαπῶν,181,
1John,4,7,1682,ἐκ,216,
1John,4,7,1683,τοῦ,16,
1John,4,7,1684,θεοῦ,147,
1John,4,7,1685,γεγέννηται,285,
1John,4,7,1686,καὶ,11,
1John,4,7,1687,γινώσκει,295,
1John,4,7,1688,τὸν,31,
1John,4,7,1689,θεόν,382,
1John,4,7,1690,.,0,
1John,4,8,1691,8,0,
1John,4,8,1692,ὁ,60,
1John,4,8,1693,μὴ,111,
1John,4,8,1694,ἀγαπῶν,181,
1John,4,8,1695,οὐκ,67,
1John,4,8,1696,ἔγνω,296,
1John,4,8,1697,τὸν,31,
1John,4,8,1698,θεόν,382,
1John,4,8,1699,",",0,
1John,4,8,1700,ὅτι,59,
1John,4,8,1701,ὁ,60,
1John,4,8,1702,θεὸς,61,
1John,4,8,1703,ἀγάπη,146,
1John,4,8,1704,ἐστίν,139,
1John,4,8,1705,.,0,
1John,4,9,1706,9,0,
1John,4,9,1707,ἐν,65,
1John,4,9,1708,τούτῳ,129,
1John,4,9,1709,ἐφανερώθη,22,
1John,4,9,1710,ἡ,20,
1John,4,9,1711,ἀγάπη,146,
1John,4,9,1712,τοῦ,16,
1John,4,9,1713,θεοῦ,147,
1John,4,9,1714,ἐν,65,
1John,4,9,1715,ἡμῖν,33,
1John,4,9,1716,",",0,
1John,4,9,1717,ὅτι,59,
1John,4,9,1718,τὸν,31,
1John,4,9,1719,υἱὸν,255,
1John,4,9,1720,αὐτοῦ,45,
1John,4,9,1721,τὸν,31,
1John,4,9,1722,μονογενῆ,418,
1John,4,9,1723,ἀπέσταλκεν,419,
1John,4,9,1724,ὁ,60,
1John,4,9,1725,θεὸς,61,
1John,4,9,1726,εἰς,221,
1John,4,9,1727,τὸν,31,
1John,4,9,1728,κόσμον,205,
1John,4,9,1729,ἵνα,34,
1John,4,9,1730,ζήσωμεν,420,
1John,4,9,1731,διʼ,421,
1John,4,9,1732,αὐτοῦ,45,
1John,4,9,1733,.,0,
1John,4,10,1734,10,0,
1John,4,10,1735,ἐν,65,
1John,4,10,1736,τούτῳ,129,
1John,4,10,1737,ἐστὶν,178,
1John,4,10,1738,ἡ,20,
1John,4,10,1739,ἀγάπη,146,
1John,4,10,1740,",",0,
1John,4,10,1741,οὐχ,103,
1John,4,10,1742,ὅτι,59,
1John,4,10,1743,ἡμεῖς,50,
1John,4,10,1744,ἠγαπήκαμεν,422,
1John,4,10,1745,τὸν,31,
1John,4,10,1746,θεόν,382,
1John,4,10,1747,",",0,
1John,4,10,1748,ἀλλʼ,159,
1John,4,10,1749,ὅτι,59,
1John,4,10,1750,αὐτὸς,120,
1John,4,10,1751,ἠγάπησεν,423,
1John,4,10,1752,ἡμᾶς,88,
1John,4,10,1753,καὶ,11,
1John,4,10,1754,ἀπέστειλεν,424,
1John,4,10,1755,τὸν,31,
1John,4,10,1756,υἱὸν,255,
1John,4,10,1757,αὐτοῦ,45,
1John,4,10,1758,ἱλασμὸν,425,
1John,4,10,1759,περὶ,15,
1John,4,10,1760,τῶν,122,
1John,4,10,1761,ἁμαρτιῶν,123,
1John,4,10,1762,ἡμῶν,9,
1John,4,10,1763,.,0,
1John,4,11,1764,11,0,
1John,4,11,1765,ἀγαπητοί,156,
1John,4,11,1766,",",0,
1John,4,11,1767,εἰ,235,
1John,4,11,1768,οὕτως,426,
1John,4,11,1769,ὁ,60,
1John,4,11,1770,θεὸς,61,
1John,4,11,1771,ἠγάπησεν,423,
1John,4,11,1772,ἡμᾶς,88,
1John,4,11,1773,",",0,
1John,4,11,1774,καὶ,11,
1John,4,11,1775,ἡμεῖς,50,
1John,4,11,1776,ὀφείλομεν,357,
1John,4,11,1777,ἀλλήλους,334,
1John,4,11,1778,ἀγαπᾶν,427,
1John,4,11,1779,.,0,
1John,4,12,1780,12,0,
1John,4,12,1781,θεὸν,415,
1John,4,12,1782,οὐδεὶς,428,
1John,4,12,1783,πώποτε,429,
1John,4,12,1784,τεθέαται,430,
1John,4,12,1785,·,0,
1John,4,12,1786,ἐὰν,69,
1John,4,12,1787,ἀγαπῶμεν,333,
1John,4,12,1788,ἀλλήλους,334,
1John,4,12,1789,",",0,
1John,4,12,1790,ὁ,60,
1John,4,12,1791,θεὸς,61,
1John,4,12,1792,ἐν,65,
1John,4,12,1793,ἡμῖν,33,
1John,4,12,1794,μένει,182,
1John,4,12,1795,καὶ,11,
1John,4,12,1796,ἡ,20,
1John,4,12,1797,ἀγάπη,146,
1John,4,12,1798,αὐτοῦ,45,
1John,4,12,1799,ἐν,65,
1John,4,12,1800,ἡμῖν,33,
1John,4,12,1801,τετελειωμένη,431,
1John,4,12,1802,ἐστιν,63,
1John,4,12,1803,.,0,
1John,4,13,1804,13,0,
1John,4,13,1805,Ἐν,65,
1John,4,13,1806,τούτῳ,129,
1John,4,13,1807,γινώσκομεν,130,
1John,4,13,1808,ὅτι,59,
1John,4,13,1809,ἐν,65,
1John,4,13,1810,αὐτῷ,66,
1John,4,13,1811,μένομεν,432,
1John,4,13,1812,καὶ,11,
1John,4,13,1813,αὐτὸς,120,
1John,4,13,1814,ἐν,65,
1John,4,13,1815,ἡμῖν,33,
1John,4,13,1816,",",0,
1John,4,13,1817,ὅτι,59,
1John,4,13,1818,ἐκ,216,
1John,4,13,1819,τοῦ,16,
1John,4,13,1820,πνεύματος,391,
1John,4,13,1821,αὐτοῦ,45,
1John,4,13,1822,δέδωκεν,289,
1John,4,13,1823,ἡμῖν,33,
1John,4,13,1824,.,0,
1John,4,14,1825,14,0,
1John,4,14,1826,καὶ,11,
1John,4,14,1827,ἡμεῖς,50,
1John,4,14,1828,τεθεάμεθα,433,
1John,4,14,1829,καὶ,11,
1John,4,14,1830,μαρτυροῦμεν,23,
1John,4,14,1831,ὅτι,59,
1John,4,14,1832,ὁ,60,
1John,4,14,1833,πατὴρ,290,
1John,4,14,1834,ἀπέσταλκεν,419,
1John,4,14,1835,τὸν,31,
1John,4,14,1836,υἱὸν,255,
1John,4,14,1837,σωτῆρα,434,
1John,4,14,1838,τοῦ,16,
1John,4,14,1839,κόσμου,128,
1John,4,14,1840,.,0,
1John,4,15,1841,15,0,
1John,4,15,1842,ὃς,140,
1John,4,15,1843,ἐὰν,69,
1John,4,15,1844,ὁμολογήσῃ,435,
1John,4,15,1845,ὅτι,59,
1John,4,15,1846,Ἰησοῦς,250,
1John,4,15,1847,ἐστιν,63,
1John,4,15,1848,ὁ,60,
1John,4,15,1849,υἱὸς,325,
1John,4,15,1850,τοῦ,16,
1John,4,15,1851,θεοῦ,147,
1John,4,15,1852,",",0,
1John,4,15,1853,ὁ,60,
1John,4,15,1854,θεὸς,61,
1John,4,15,1855,ἐν,65,
1John,4,15,1856,αὐτῷ,66,
1John,4,15,1857,μένει,182,
1John,4,15,1858,καὶ,11,
1John,4,15,1859,αὐτὸς,120,
1John,4,15,1860,ἐν,65,
1John,4,15,1861,τῷ,73,
1John,4,15,1862,θεῷ,436,
1John,4,15,1863,.,0,
1John,4,16,1864,16,0,
1John,4,16,1865,καὶ,11,
1John,4,16,1866,ἡμεῖς,50,
1John,4,16,1867,ἐγνώκαμεν,131,
1John,4,16,1868,καὶ,11,
1John,4,16,1869,πεπιστεύκαμεν,437,
1John,4,16,1870,τὴν,26,
1John,4,16,1871,ἀγάπην,288,
1John,4,16,1872,ἣν,57,
1John,4,16,1873,ἔχει,257,
1John,4,16,1874,ὁ,60,
1John,4,16,1875,θεὸς,61,
1John,4,16,1876,ἐν,65,
1John,4,16,1877,ἡμῖν,33,
1John,4,16,1878,.,0,
1John,4,16,1879,Ὁ,60,
1John,4,16,1880,θεὸς,61,
1John,4,16,1881,ἀγάπη,146,
1John,4,16,1882,ἐστίν,139,
1John,4,16,1883,",",0,
1John,4,16,1884,καὶ,11,
1John,4,16,1885,ὁ,60,
1John,4,16,1886,μένων,316,
1John,4,16,1887,ἐν,65,
1John,4,16,1888,τῇ,176,
1John,4,16,1889,ἀγάπῃ,438,
1John,4,16,1890,ἐν,65,
1John,4,16,1891,τῷ,73,
1John,4,16,1892,θεῷ,436,
1John,4,16,1893,μένει,182,
1John,4,16,1894,καὶ,11,
1John,4,16,1895,ὁ,60,
1John,4,16,1896,θεὸς,61,
1John,4,16,1897,ἐν,65,
1John,4,16,1898,αὐτῷ,66,
1John,4,16,1899,μένει,182,
1John,4,16,1900,.,0,
1John,4,17,1901,17,0,
1John,4,17,1902,ἐν,65,
1John,4,17,1903,τούτῳ,129,
1John,4,17,1904,τετελείωται,148,
1John,4,17,1905,ἡ,20,
1John,4,17,1906,ἀγάπη,146,
1John,4,17,1907,μεθʼ,38,
1John,4,17,1908,ἡμῶν,9,
1John,4,17,1909,",",0,
1John,4,17,1910,ἵνα,34,
1John,4,17,1911,παρρησίαν,278,
1John,4,17,1912,ἔχωμεν,439,
1John,4,17,1913,ἐν,65,
1John,4,17,1914,τῇ,176,
1John,4,17,1915,ἡμέρᾳ,440,
1John,4,17,1916,τῆς,18,
1John,4,17,1917,κρίσεως,441,
1John,4,17,1918,",",0,
1John,4,17,1919,ὅτι,59,
1John,4,17,1920,καθὼς,152,
1John,4,17,1921,ἐκεῖνός,442,
1John,4,17,1922,ἐστιν,63,
1John,4,17,1923,καὶ,11,
1John,4,17,1924,ἡμεῖς,50,
1John,4,17,1925,ἐσμεν,149,
1John,4,17,1926,ἐν,65,
1John,4,17,1927,τῷ,73,
1John,4,17,1928,κόσμῳ,208,
1John,4,17,1929,τούτῳ,129,
1John,4,17,1930,.,0,
1John,4,18,1931,18,0,
1John,4,18,1932,φόβος,443,
1John,4,18,1933,οὐκ,67,
1John,4,18,1934,ἔστιν,54,
1John,4,18,1935,ἐν,65,
1John,4,18,1936,τῇ,176,
1John,4,18,1937,ἀγάπῃ,438,
1John,4,18,1938,",",0,
1John,4,18,1939,ἀλλʼ,159,
1John,4,18,1940,ἡ,20,
1John,4,18,1941,τελεία,444,
1John,4,18,1942,ἀγάπη,146,
1John,4,18,1943,ἔξω,445,
1John,4,18,1944,βάλλει,446,
1John,4,18,1945,τὸν,31,
1John,4,18,1946,φόβον,447,
1John,4,18,1947,",",0,
1John,4,18,1948,ὅτι,59,
1John,4,18,1949,ὁ,60,
1John,4,18,1950,φόβος,443,
1John,4,18,1951,κόλασιν,448,
1John,4,18,1952,ἔχει,257,
1John,4,18,1953,",",0,
1John,4,18,1954,ὁ,60,
1John,4,18,1955,δὲ,40,
1John,4,18,1956,φοβούμενος,449,
1John,4,18,1957,οὐ,77,
1John,4,18,1958,τετελείωται,148,
1John,4,18,1959,ἐν,65,
1John,4,18,1960,τῇ,176,
1John,4,18,1961,ἀγάπῃ,438,
1John,4,18,1962,.,0,
1John,4,19,1963,19,0,
1John,4,19,1964,ἡμεῖς,50,
1John,4,19,1965,ἀγαπῶμεν,333,
1John,4,19,1966,",",0,
1John,4,19,1967,ὅτι,59,
1John,4,19,1968,αὐτὸς,120,
1John,4,19,1969,πρῶτος,450,
1John,4,19,1970,ἠγάπησεν,423,
1John,4,19,1971,ἡμᾶς,88,
1John,4,19,1972,.,0,
1John,4,20,1973,20,0,
1John,4,20,1974,ἐάν,113,
1John,4,20,1975,τις,114,
1John,4,20,1976,εἴπῃ,451,
1John,4,20,1977,ὅτι,59,
1John,4,20,1978,Ἀγαπῶ,452,
1John,4,20,1979,τὸν,31,
1John,4,20,1980,θεόν,382,
1John,4,20,1981,",",0,
1John,4,20,1982,καὶ,11,
1John,4,20,1983,τὸν,31,
1John,4,20,1984,ἀδελφὸν,174,
1John,4,20,1985,αὐτοῦ,45,
1John,4,20,1986,μισῇ,453,
1John,4,20,1987,",",0,
1John,4,20,1988,ψεύστης,138,
1John,4,20,1989,ἐστίν,139,
1John,4,20,1990,·,0,
1John,4,20,1991,ὁ,60,
1John,4,20,1992,γὰρ,236,
1John,4,20,1993,μὴ,111,
1John,4,20,1994,ἀγαπῶν,181,
1John,4,20,1995,τὸν,31,
1John,4,20,1996,ἀδελφὸν,174,
1John,4,20,1997,αὐτοῦ,45,
1John,4,20,1998,ὃν,164,
1John,4,20,1999,ἑώρακεν,319,
1John,4,20,2000,",",0,
1John,4,20,2001,τὸν,31,
1John,4,20,2002,θεὸν,415,
1John,4,20,2003,ὃν,164,
1John,4,20,2004,οὐχ,103,
1John,4,20,2005,ἑώρακεν,319,
1John,4,20,2006,οὐ,77,
1John,4,20,2007,δύναται,330,
1John,4,20,2008,ἀγαπᾶν,427,
1John,4,20,2009,.,0,
1John,4,21,2010,21,0,
1John,4,21,2011,καὶ,11,
1John,4,21,2012,ταύτην,306,
1John,4,21,2013,τὴν,26,
1John,4,21,2014,ἐντολὴν,157,
1John,4,21,2015,ἔχομεν,71,
1John,4,21,2016,ἀπʼ,3,
1John,4,21,2017,αὐτοῦ,45,
1John,4,21,2018,",",0,
1John,4,21,2019,ἵνα,34,
1John,4,21,2020,ὁ,60,
1John,4,21,2021,ἀγαπῶν,181,
1John,4,21,2022,τὸν,31,
1John,4,21,2023,θεὸν,415,
1John,4,21,2024,ἀγαπᾷ,209,
1John,4,21,2025,καὶ,11,
1John,4,21,2026,τὸν,31,
1John,4,21,2027,ἀδελφὸν,174,
1John,4,21,2028,αὐτοῦ,45,
1John,4,21,2029,.,0,
1John,5,1,2030,1,0,
1John,5,1,2031,Πᾶς,254,
1John,5,1,2032,ὁ,60,
1John,5,1,2033,πιστεύων,454,
1John,5,1,2034,ὅτι,59,
1John,5,1,2035,Ἰησοῦς,250,
1John,5,1,2036,ἐστιν,63,
1John,5,1,2037,ὁ,60,
1John,5,1,2038,χριστὸς,455,
1John,5,1,2039,ἐκ,216,
1John,5,1,2040,τοῦ,16,
1John,5,1,2041,θεοῦ,147,
1John,5,1,2042,γεγέννηται,285,
1John,5,1,2043,",",0,
1John,5,1,2044,καὶ,11,
1John,5,1,2045,πᾶς,254,
1John,5,1,2046,ὁ,60,
1John,5,1,2047,ἀγαπῶν,181,
1John,5,1,2048,τὸν,31,
1John,5,1,2049,γεννήσαντα,456,
1John,5,1,2050,ἀγαπᾷ,209,
1John,5,1,2051,καὶ,11,
1John,5,1,2052,τὸν,31,
1John,5,1,2053,γεγεννημένον,457,
1John,5,1,2054,ἐξ,232,
1John,5,1,2055,αὐτοῦ,45,
1John,5,1,2056,.,0,
1John,5,2,2057,2,0,
1John,5,2,2058,ἐν,65,
1John,5,2,2059,τούτῳ,129,
1John,5,2,2060,γινώσκομεν,130,
1John,5,2,2061,ὅτι,59,
1John,5,2,2062,ἀγαπῶμεν,333,
1John,5,2,2063,τὰ,207,
1John,5,2,2064,τέκνα,291,
1John,5,2,2065,τοῦ,16,
1John,5,2,2066,θεοῦ,147,
1John,5,2,2067,",",0,
1John,5,2,2068,ὅταν,458,
1John,5,2,2069,τὸν,31,
1John,5,2,2070,θεὸν,415,
1John,5,2,2071,ἀγαπῶμεν,333,
1John,5,2,2072,καὶ,11,
1John,5,2,2073,τὰς,97,
1John,5,2,2074,ἐντολὰς,133,
1John,5,2,2075,αὐτοῦ,45,
1John,5,2,2076,ποιῶμεν,459,
1John,5,2,2077,·,0,
1John,5,3,2078,3,0,
1John,5,3,2079,αὕτη,55,
1John,5,3,2080,γάρ,460,
1John,5,3,2081,ἐστιν,63,
1John,5,3,2082,ἡ,20,
1John,5,3,2083,ἀγάπη,146,
1John,5,3,2084,τοῦ,16,
1John,5,3,2085,θεοῦ,147,
1John,5,3,2086,ἵνα,34,
1John,5,3,2087,τὰς,97,
1John,5,3,2088,ἐντολὰς,133,
1John,5,3,2089,αὐτοῦ,45,
1John,5,3,2090,τηρῶμεν,134,
1John,5,3,2091,",",0,
1John,5,3,2092,καὶ,11,
1John,5,3,2093,αἱ,12,
1John,5,3,2094,ἐντολαὶ,461,
1John,5,3,2095,αὐτοῦ,45,
1John,5,3,2096,βαρεῖαι,462,
1John,5,3,2097,οὐκ,67,
1John,5,3,2098,εἰσίν,410,
1John,5,3,2099,",",0,
1John,5,4,2100,4,0,
1John,5,4,2101,ὅτι,59,
1John,5,4,2102,πᾶν,210,
1John,5,4,2103,τὸ,85,
1John,5,4,2104,γεγεννημένον,457,
1John,5,4,2105,ἐκ,216,
1John,5,4,2106,τοῦ,16,
1John,5,4,2107,θεοῦ,147,
1John,5,4,2108,νικᾷ,463,
1John,5,4,2109,τὸν,31,
1John,5,4,2110,κόσμον,205,
1John,5,4,2111,.,0,
1John,5,4,2112,καὶ,11,
1John,5,4,2113,αὕτη,55,
1John,5,4,2114,ἐστὶν,178,
1John,5,4,2115,ἡ,20,
1John,5,4,2116,νίκη,464,
1John,5,4,2117,ἡ,20,
1John,5,4,2118,νικήσασα,465,
1John,5,4,2119,τὸν,31,
1John,5,4,2120,κόσμον,205,
1John,5,4,2121,",",0,
1John,5,4,2122,ἡ,20,
1John,5,4,2123,πίστις,466,
1John,5,4,2124,ἡμῶν,9,
1John,5,4,2125,·,0,
1John,5,5,2126,5,0,
1John,5,5,2127,τίς,248,
1John,5,5,2128,δέ,467,
1John,5,5,2129,ἐστιν,63,
1John,5,5,2130,ὁ,60,
1John,5,5,2131,νικῶν,468,
1John,5,5,2132,τὸν,31,
1John,5,5,2133,κόσμον,205,
1John,5,5,2134,εἰ,235,
1John,5,5,2135,μὴ,111,
1John,5,5,2136,ὁ,60,
1John,5,5,2137,πιστεύων,454,
1John,5,5,2138,ὅτι,59,
1John,5,5,2139,Ἰησοῦς,250,
1John,5,5,2140,ἐστιν,63,
1John,5,5,2141,ὁ,60,
1John,5,5,2142,υἱὸς,325,
1John,5,5,2143,τοῦ,16,
1John,5,5,2144,θεοῦ;,469,
1John,5,6,2145,6,0,
1John,5,6,2146,Οὗτός,252,
1John,5,6,2147,ἐστιν,63,
1John,5,6,2148,ὁ,60,
1John,5,6,2149,ἐλθὼν,470,
1John,5,6,2150,διʼ,421,
1John,5,6,2151,ὕδατος,471,
1John,5,6,2152,καὶ,11,
1John,5,6,2153,αἵματος,472,
1John,5,6,2154,",",0,
1John,5,6,2155,Ἰησοῦς,250,
1John,5,6,2156,Χριστός,473,
1John,5,6,2157,·,0,
1John,5,6,2158,οὐκ,67,
1John,5,6,2159,ἐν,65,
1John,5,6,2160,τῷ,73,
1John,5,6,2161,ὕδατι,474,
1John,5,6,2162,μόνον,125,
1John,5,6,2163,ἀλλʼ,159,
1John,5,6,2164,ἐν,65,
1John,5,6,2165,τῷ,73,
1John,5,6,2166,ὕδατι,474,
1John,5,6,2167,καὶ,11,
1John,5,6,2168,ἐν,65,
1John,5,6,2169,τῷ,73,
1John,5,6,2170,αἵματι,475,
1John,5,6,2171,·,0,
1John,5,6,2172,καὶ,11,
1John,5,6,2173,τὸ,85,
1John,5,6,2174,πνεῦμά,476,
1John,5,6,2175,ἐστιν,63,
1John,5,6,2176,τὸ,85,
1John,5,6,2177,μαρτυροῦν,477,
1John,5,6,2178,",",0,
1John,5,6,2179,ὅτι,59,
1John,5,6,2180,τὸ,85,
1John,5,6,2181,πνεῦμά,476,
1John,5,6,2182,ἐστιν,63,
1John,5,6,2183,ἡ,20,
1John,5,6,2184,ἀλήθεια,95,
1John,5,6,2185,.,0,
1John,5,7,2186,7,0,
1John,5,7,2187,ὅτι,59,
1John,5,7,2188,τρεῖς,478,
1John,5,7,2189,εἰσιν,479,
1John,5,7,2190,οἱ,480,
1John,5,7,2191,μαρτυροῦντες,481,
1John,5,7,2192,",",0,
1John,5,8,2193,8,0,
1John,5,8,2194,τὸ,85,
1John,5,8,2195,πνεῦμα,400,
1John,5,8,2196,καὶ,11,
1John,5,8,2197,τὸ,85,
1John,5,8,2198,ὕδωρ,482,
1John,5,8,2199,καὶ,11,
1John,5,8,2200,τὸ,85,
1John,5,8,2201,αἷμα,86,
1John,5,8,2202,",",0,
1John,5,8,2203,καὶ,11,
1John,5,8,2204,οἱ,480,
1John,5,8,2205,τρεῖς,478,
1John,5,8,2206,εἰς,221,
1John,5,8,2207,τὸ,85,
1John,5,8,2208,ἕν,483,
1John,5,8,2209,εἰσιν,479,
1John,5,8,2210,.,0,
1John,5,9,2211,9,0,
1John,5,9,2212,εἰ,235,
1John,5,9,2213,τὴν,26,
1John,5,9,2214,μαρτυρίαν,484,
1John,5,9,2215,τῶν,122,
1John,5,9,2216,ἀνθρώπων,485,
1John,5,9,2217,λαμβάνομεν,384,
1John,5,9,2218,",",0,
1John,5,9,2219,ἡ,20,
1John,5,9,2220,μαρτυρία,486,
1John,5,9,2221,τοῦ,16,
1John,5,9,2222,θεοῦ,147,
1John,5,9,2223,μείζων,379,
1John,5,9,2224,ἐστίν,139,
1John,5,9,2225,",",0,
1John,5,9,2226,ὅτι,59,
